,,,,,,,,,,
,,,,,,,,,,
,,Year,City,Industry,Qtr 1 Wages,Qtr 2 Wages,Qtr 3 Wages,Qtr 4 Wages,Total Annual Wages,Confidential
,,2016,Cathedral City,Health Care and Social Assistance,4315368,4631440,4757195,4766742,18470745,
,,2016,Cathedral City,"Arts, Entertainment, and Recreation",631208,620243,633544,646294,2531289,
,,2016,Cathedral City,Accommodation and Food Services,6791513,6749193,6701483,6911923,27154112,
,,2016,Cathedral City,Other Services (except Public Administration),5822890,6178456,5552891,4917780,22472017,
,,2016,Cathedral City,Federal Government,*****,*****,*****,*****,*****,/1/
,,2016,Cathedral City,State Government,*****,*****,*****,*****,*****,/1/
,,2016,Cathedral City,Local Government,19407201,17159495,13821681,14536068,64924445,
,,2016,Cathedral City,Not Elsewhere Classified,323084,267759,343100,352551,1286494,
,,2016,Coachella,"Agriculture, Forestry, Fishing and Hunting",13027074,15885017,15997407,17649049,62558547,
,,2016,Coachella,Construction,3658660,3966893,4581707,4863015,17070275,
,,2016,Coachella,Manufacturing,8166623,9042400,8668684,9755469,35633176,
,,2016,Coachella,Wholesale Trade,3444131,3463188,4123123,4624672,15655114,
,,2016,Coachella,Retail Trade,7668969,8092734,8800844,8315421,32877968,
,,2016,Coachella,Transportation and Warehousing,429942,673807,718066,667786,2489601,
,,2016,Coachella,Information,121966,133533,130323,128502,514324,
,,2016,Coachella,Finance and Insurance,571707,579624,663512,666349,2481192,
,,2016,Coachella,Real Estate and Rental and Leasing,630869,527001,516769,423824,2098463,
,,2016,Coachella,"Professional, Scientific, and Technical Services",278615,174044,178900,146390,777949,
,,2016,Coachella,Management of Companies and Enterprises,*****,*****,*****,*****,*****,/1/
,,2016,Coachella,Administrative and Support and Waste Management and Remediation Services,697046,863433,821472,993317,3375268,
,,2016,Coachella,Educational Services,15244,14815,16471,16262,62792,
,,2016,Coachella,Health Care and Social Assistance,1967252,1953292,1887228,1942139,7749911,
,,2016,Coachella,"Arts, Entertainment, and Recreation",*****,*****,*****,*****,*****,/1/
,,2016,Coachella,Accommodation and Food Services,2256159,2432399,2296519,2494949,9480026,
,,2016,Coachella,Other Services (except Public Administration),576406,631316,546535,601508,2355765,
,,2016,Coachella,Federal Government,*****,*****,*****,*****,*****,/1/
,,2016,Coachella,Local Government,32328960,33419703,26364627,29451669,121564959,
,,2016,Coachella,Not Elsewhere Classified,133585,63089,164611,173194,534479,
,,2016,Desert Hot Spr,"Agriculture, Forestry, Fishing and Hunting",*****,*****,*****,*****,*****,/1/
,,2016,Desert Hot Spr,Construction,2472124,2850431,3137631,3086301,11546487,
,,2016,Desert Hot Spr,Manufacturing,141194,93448,86817,164029,485488,
,,2016,Desert Hot Spr,Wholesale Trade,220461,237363,262142,274233,994199,
,,2016,Desert Hot Spr,Retail Trade,3607332,3497150,3458351,3797596,14360429,
,,2016,Desert Hot Spr,Transportation and Warehousing,180122,202848,552000,544130,1479100,
,,2016,Desert Hot Spr,Information,*****,*****,*****,*****,*****,/1/
,,2016,Desert Hot Spr,Finance and Insurance,484480,467278,514381,507603,1973742,
,,2016,Desert Hot Spr,Real Estate and Rental and Leasing,522343,531511,498772,729919,2282545,
,,2016,Desert Hot Spr,"Professional, Scientific, and Technical Services",625948,616651,344485,544669,2131753,
,,2016,Desert Hot Spr,Administrative and Support and Waste Management and Remediation Services,819106,848076,844981,790188,3302351,
,,2016,Desert Hot Spr,Educational Services,*****,*****,*****,*****,*****,/1/
,,2016,Desert Hot Spr,Health Care and Social Assistance,4109324,4424515,4000500,4098380,16632719,
,,2016,Desert Hot Spr,"Arts, Entertainment, and Recreation",648436,660386,512184,671546,2492552,
,,2016,Desert Hot Spr,Accommodation and Food Services,4006715,4188635,3750969,4038158,15984477,
,,2016,Desert Hot Spr,Other Services (except Public Administration),271960,236811,221337,218129,948237,
,,2016,Desert Hot Spr,Federal Government,*****,*****,*****,*****,*****,/1/
,,2016,Desert Hot Spr,Local Government,13351256,11262122,9285399,8968120,42866897,
,,2016,Desert Hot Spr,Not Elsewhere Classified,106558,93092,109390,185593,494633,
,,2016,Indian Wells,Construction,*****,*****,*****,*****,*****,/1/
,,2016,Indian Wells,Manufacturing,*****,*****,*****,*****,*****,/1/
,,2016,Indian Wells,Wholesale Trade,*****,*****,*****,*****,*****,/1/
,,2016,Indian Wells,Retail Trade,426814,373429,288307,324929,1413479,
,,2016,Indian Wells,Information,*****,*****,*****,*****,*****,/1/
,,2016,Indian Wells,Finance and Insurance,7138940,6479996,5899482,6979989,26498407,
,,2016,Indian Wells,Real Estate and Rental and Leasing,725153,836565,803769,875632,3241119,
,,2016,Indian Wells,"Professional, Scientific, and Technical Services",2213353,2359661,2221724,2844535,9639273,
,,2016,Indian Wells,Administrative and Support and Waste Management and Remediation Services,1900044,1862495,1717323,1636730,7116592,
,,2016,Indian Wells,Health Care and Social Assistance,1672755,1775326,2032363,2115193,7595637,
,,2016,Indian Wells,"Arts, Entertainment, and Recreation",9236737,8278049,5414361,7984029,30913176,
,,2016,Indian Wells,Accommodation and Food Services,12438770,11702371,9655426,10477475,44274042,
,,2016,Indian Wells,Other Services (except Public Administration),1164765,1185582,1124132,1462306,4936785,
,,2016,Indian Wells,Local Government,*****,*****,*****,*****,*****,/1/
,,2016,Indian Wells,Not Elsewhere Classified,84347,95593,90745,183718,454403,
,,2016,Indio,"Agriculture, Forestry, Fishing and Hunting",2923181,4889354,4173313,4106758,16092606,
,,2016,Indio,"Mining, Quarrying, and Oil and Gas Extraction",*****,*****,*****,*****,*****,/1/
,,2016,Indio,Utilities,*****,*****,*****,*****,*****,/1/
,,2016,Indio,Construction,23407911,25879969,30862946,31827646,111978472,
,,2016,Indio,Manufacturing,2964566,3027654,3133956,3231035,12357211,
,,2016,Indio,Wholesale Trade,6061917,8071583,8058465,7605295,29797260,
,,2016,Indio,Retail Trade,26386174,27929751,26350478,27863310,108529713,
,,2016,Indio,Transportation and Warehousing,991776,1595990,1252559,1466891,5307216,
,,2016,Indio,Information,6011072,5202671,5938944,5625060,22777747,
,,2016,Indio,Finance and Insurance,2322879,2292866,2337460,2402528,9355733,
,,2016,Indio,Real Estate and Rental and Leasing,2284407,2388092,2442520,2347149,9462168,
,,2016,Indio,"Professional, Scientific, and Technical Services",4646612,4560664,4721674,4595923,18524873,
,,2016,Indio,Management of Companies and Enterprises,*****,*****,*****,*****,*****,/1/
,,2016,Indio,Administrative and Support and Waste Management and Remediation Services,10985885,11194231,11974297,12330897,46485310,
,,2016,Indio,Educational Services,1017512,1030867,943061,1116942,4108382,
,,2016,Indio,Health Care and Social Assistance,15195328,16612915,16603744,17876839,66288826,
,,2016,Indio,"Arts, Entertainment, and Recreation",4967942,4062031,3496945,4575094,17102012,
,,2016,Indio,Accommodation and Food Services,10400343,10459644,9562617,9974480,40397084,
,,2016,Indio,Other Services (except Public Administration),5012640,5769095,4643993,4878094,20303822,
,,2016,Indio,Federal Government,*****,*****,*****,*****,*****,/1/
,,2016,Indio,State Government,1299387,1410998,1323417,1533371,5567173,
,,2016,Indio,Local Government,48974596,43922394,32550542,39508920,164956452,
,,2016,Indio,Not Elsewhere Classified,853483,790168,1077207,1031314,3752172,
,,2016,La Quinta,"Agriculture, Forestry, Fishing and Hunting",310989,28267,87682,138838,565776,
,,2016,La Quinta,Construction,3935301,4653810,4930826,5733030,19252967,
,,2016,La Quinta,Manufacturing,328217,327957,242836,400298,1299308,
,,2016,La Quinta,Wholesale Trade,1034847,967875,826630,1002116,3831468,
,,2016,La Quinta,Retail Trade,19354849,19924600,20138023,20735397,80152869,
,,2016,La Quinta,Transportation and Warehousing,240319,230182,259237,360541,1090279,
,,2016,La Quinta,Information,863837,845247,752048,795680,3256812,
,,2016,La Quinta,Finance and Insurance,3471559,2875461,2736695,2541471,11625186,
,,2016,La Quinta,Real Estate and Rental and Leasing,2317722,2358333,2424515,2849308,9949878,
,,2016,La Quinta,"Professional, Scientific, and Technical Services",3991992,4089804,4190159,4628884,16900839,
,,2016,La Quinta,Administrative and Support and Waste Management and Remediation Services,5105788,3555515,3405503,3425656,15492462,
,,2016,La Quinta,Educational Services,531102,466447,438803,477254,1913606,
,,2016,La Quinta,Health Care and Social Assistance,6262668,7285249,6931648,7972831,28452396,
,,2016,La Quinta,"Arts, Entertainment, and Recreation",8165174,6920175,5446426,7756021,28287796,
,,2016,La Quinta,Accommodation and Food Services,24369275,23437246,17813177,23461294,89080992,
,,2016,La Quinta,Other Services (except Public Administration),1739698,1678348,1597706,1438613,6454365,
,,2016,La Quinta,Federal Government,*****,*****,*****,*****,*****,/1/
,,2016,La Quinta,Local Government,28826458,24660205,14851058,23949651,92287372,
,,2016,La Quinta,Not Elsewhere Classified,*****,*****,*****,*****,*****,/2/
,,2016,Palm Desert,"Mining, Quarrying, and Oil and Gas Extraction",*****,*****,*****,*****,*****,/1/
,,2016,Palm Desert,Utilities,*****,*****,*****,*****,*****,/1/
,,2016,Palm Desert,Construction,19434073,19984333,21199208,23368989,83986603,
,,2016,Palm Desert,Manufacturing,2909880,3244988,3361049,3537310,13053227,
,,2016,Palm Desert,Wholesale Trade,5427267,4952561,4731504,5239035,20350367,
,,2016,Palm Desert,Retail Trade,43709496,41938324,40841635,44269350,170758805,
,,2016,Palm Desert,Transportation and Warehousing,2006994,2145085,1820573,2134502,8107154,
,,2016,Palm Desert,Information,5913659,5436994,5679299,5170966,22200918,
,,2016,Palm Desert,Finance and Insurance,14325576,15111313,15625914,18058594,63121397,
,,2016,Palm Desert,Real Estate and Rental and Leasing,8656259,8890904,9310390,10276940,37134493,
,,2016,Palm Desert,"Professional, Scientific, and Technical Services",16658955,18854102,19476565,22321442,77311064,
,,2016,Palm Desert,Management of Companies and Enterprises,1811447,2293261,1981632,3682331,9768671,
,,2016,Palm Desert,Administrative and Support and Waste Management and Remediation Services,19649542,20070474,21373100,20568993,81662109,
,,2016,Palm Desert,Educational Services,2733233,3065083,2755335,3093470,11647121,
,,2016,Palm Desert,Health Care and Social Assistance,30528714,31372430,31847969,35048617,128797730,
,,2016,Palm Desert,"Arts, Entertainment, and Recreation",19811369,19116233,14756469,19965542,73649613,
,,2016,Palm Desert,Accommodation and Food Services,40149046,39273989,34193765,37847882,151464682,
,,2016,Palm Desert,Other Services (except Public Administration),14444018,13696836,13447041,14539690,56127585,
,,2016,Palm Desert,Federal Government,*****,*****,*****,*****,*****,/1/
,,2016,Palm Desert,State Government,*****,*****,*****,*****,*****,/1/
,,2016,Palm Desert,Local Government,28217772,25634778,17559960,22379958,93792468,
,,2016,Palm Desert,Not Elsewhere Classified,1436223,1131183,1265016,2015722,5848144,
,,2016,Palm Springs,Utilities,*****,*****,*****,*****,*****,/1/
,,2016,Palm Springs,Construction,11121097,12021385,12580839,13171480,48894801,
,,2016,Palm Springs,Manufacturing,5756496,5557659,6147491,5710733,23172379,
,,2016,Palm Springs,Wholesale Trade,3266445,3102144,2981230,3302452,12652271,
,,2016,Palm Springs,Retail Trade,21747615,22007375,21194174,23849108,88798272,
,,2016,Palm Springs,Transportation and Warehousing,11359784,11057475,10411282,11468158,44296699,
,,2016,Palm Springs,Information,4713323,4617677,4789545,4715062,18835607,
,,2016,Palm Springs,Finance and Insurance,4726000,4799706,4732403,4995707,19253816,
,,2016,Palm Springs,Real Estate and Rental and Leasing,5475778,5817416,5322091,6553297,23168582,
,,2016,Palm Springs,"Professional, Scientific, and Technical Services",8377898,9234585,9109289,11104480,37826252,
,,2016,Palm Springs,Management of Companies and Enterprises,184641,979034,1137580,1021346,3322601,
,,2016,Palm Springs,Administrative and Support and Waste Management and Remediation Services,11895727,12280223,12120962,11772813,48069725,
,,2016,Palm Springs,Educational Services,1036485,1089553,1203525,1381168,4710731,
,,2016,Palm Springs,Health Care and Social Assistance,85123785,93720674,97296030,93485730,369626219,
,,2016,Palm Springs,"Arts, Entertainment, and Recreation",3857469,4328412,3985050,3837847,16008778,
,,2016,Palm Springs,Accommodation and Food Services,39609304,41792419,35229329,40285935,156916987,
,,2016,Palm Springs,Other Services (except Public Administration),5258280,5681423,5495893,5744704,22180300,
,,2016,Palm Springs,Federal Government,2506667,2320360,2724266,2553547,10104840,
,,2016,Palm Springs,State Government,*****,*****,*****,*****,*****,/1/
,,2016,Palm Springs,Local Government,39636510,39534848,35119417,36323146,150613921,
,,2016,Palm Springs,Not Elsewhere Classified,*****,*****,*****,*****,*****,/2/
,,2016,Rancho Mirage,Construction,1443880,1513670,1655460,1753709,6366719,
,,2016,Rancho Mirage,Manufacturing,132894,133982,141204,158413,566493,
,,2016,Rancho Mirage,Wholesale Trade,1172179,933866,1044741,1018971,4169757,
,,2016,Rancho Mirage,Retail Trade,8857719,8970063,9303424,9998845,37130051,
,,2016,Rancho Mirage,Transportation and Warehousing,150955,200137,222116,311217,884425,
,,2016,Rancho Mirage,Information,785320,704333,738212,792630,3020495,
,,2016,Rancho Mirage,Finance and Insurance,3354873,2490265,2417540,2435151,10697829,
,,2016,Rancho Mirage,Real Estate and Rental and Leasing,2754659,2677994,2793986,3092671,11319310,
,,2016,Rancho Mirage,"Professional, Scientific, and Technical Services",6395780,6596063,6122704,8910801,28025348,
,,2016,Rancho Mirage,Management of Companies and Enterprises,*****,*****,*****,*****,*****,/1/
,,2016,Rancho Mirage,Administrative and Support and Waste Management and Remediation Services,2312788,2229992,2426146,2645190,9614116,
,,2016,Rancho Mirage,Educational Services,1140978,1145205,1167656,1110684,4564523,
,,2016,Rancho Mirage,Health Care and Social Assistance,102678010,105257339,118905356,118096623,444937328,
,,2016,Rancho Mirage,"Arts, Entertainment, and Recreation",9127781,7991031,5587308,8106820,30812940,
,,2016,Rancho Mirage,Accommodation and Food Services,22167285,21040005,19915026,21602386,84724702,
,,2016,Rancho Mirage,Other Services (except Public Administration),2523370,2690842,2429724,2753030,10396966,
,,2016,Rancho Mirage,Federal Government,*****,*****,*****,*****,*****,/1/
,,2016,Rancho Mirage,Local Government,*****,*****,*****,*****,*****,/1/
,,2016,Rancho Mirage,Not Elsewhere Classified,*****,*****,*****,*****,*****,/2/
,,2017,Cathedral City,"Agriculture, Forestry, Fishing and Hunting",***,***,***,***,***,YES
,,2017,Cathedral City,Utilities,***,***,***,***,***,YES
,,2017,Cathedral City,Construction,9926931,13040940,12078336,11102056,46148263,
,,2017,Cathedral City,Manufacturing,243868,186731,184280,222208,837087,
,,2017,Cathedral City,Wholesale Trade,1332515,1242049,1237556,1533474,5345594,
,,2017,Cathedral City,Retail Trade,21617704,22601803,21321231,22345822,87886560,
,,2017,Cathedral City,Transportation and Warehousing,271211,241069,240594,332499,1085373,
,,2017,Cathedral City,Information,***,***,***,***,***,YES
,,2017,Cathedral City,Finance and Insurance,5315209,4689970,5448640,7225471,22679290,
,,2017,Cathedral City,Real Estate and Rental and Leasing,1521837,1643471,1633248,1887082,6685638,
,,2017,Cathedral City,"Professional, Scientific, and Technical Services",1074506,1308841,893055,1427648,4704050,
,,2017,Cathedral City,Management of Companies and Enterprises,***,***,***,***,***,YES
