CalendarYear,Quarter,QuarterMonthFrom,QuarterMonthTo,County,City,RetailandFoodServicesTaxableTransactions,TotalAllOutletsTaxableTransactions,PerCapita
2012,A,1,12,Ventura,Camarillo,1028065000,1253976000,18883.19
2012,A,1,12,Ventura,Fillmore,0,393045000,25952.12
2012,A,1,12,Ventura,Moorpark,261495000,334979000,9618.64
2012,A,1,12,Ventura,Ojai,76348000,101440000,13462.5
2012,A,1,12,Ventura,Oxnard,1765630000,2290589000,11430.65
2012,A,1,12,Ventura,Port Hueneme,71359000,81794000,3772.43
2012,A,1,12,Ventura,Santa Paula,148832000,196383000,1832.51
2012,A,1,12,Ventura,Simi Valley,1241064000,1427300000,47764.54
2012,A,1,12,Ventura,Thousand Oaks,1976417000,2401878000,19166.41
2012,A,1,12,Ventura,Ventura,1585561000,1941328000,15162.95
2012,A,1,12,Ventura,VENTURA COUNTY,8700010000,11958260000,14356.17
2012,A,1,12,Yolo,Davis,487781000,547373000,8414.39
2012,A,1,12,Yolo,West Sacramento,598902000,1335537000,27094.39
2012,A,1,12,Yolo,Winters,33946000,37792000,5525.95
2012,A,1,12,Yolo,Woodland,577243000,853515000,15338.29
2012,A,1,12,Yolo,YOLO COUNTY,1937656000,3475345000,17193.35
2012,A,1,12,Yuba,Marysville,128202000,170649000,14098.56
2012,A,1,12,Yuba,Wheatland,12004000,13667000,3939.75
2012,A,1,12,Yuba,YUBA COUNTY,323696000,486296000,6696.9
2012,Q1,1,3,Alameda,Alameda,99295000,146860000,1967.57
2012,Q1,1,3,Alameda,ALAMEDA COUNTY,3626282000,5817650000,3797.08
2012,Q1,1,3,Alameda,Albany,37583000,45110000,2439.96
2012,Q1,1,3,Alameda,Berkeley,254335000,332165000,2892.89
2012,Q1,1,3,Alameda,Dublin,276322000,325171000,6950.32
2012,Q1,1,3,Alameda,Emeryville,126846000,156491000,15342.25
2012,Q1,1,3,Alameda,Fremont,502036000,698994000,3210.81
2012,Q1,1,3,Alameda,Hayward,340002000,618757000,4205.99
2012,Q1,1,3,Alameda,Livermore,243044000,469920000,5702.91
2012,Q1,1,3,Alameda,Newark,153405000,184519000,4287.05
2012,Q1,1,3,Alameda,Oakland,641637000,933551000,2361.38
2012,Q1,1,3,Alameda,Piedmont,2592000,2989000,276.57
2012,Q1,1,3,Alameda,Pleasanton,271805000,393618000,5522.99
2012,Q1,1,3,Alameda,San Leandro,298294000,428290000,4977.04
2012,Q1,1,3,Alameda,Union City,116711000,179311000,2538.16
2012,Q1,1,3,Alpine,ALPINE COUNTY,1253000,6353000,5791.24
2012,Q1,1,3,Amador,Amador,0,176000,967.03
2012,Q1,1,3,Amador,AMADOR COUNTY,63578000,87048000,2345.04
2012,Q1,1,3,Amador,Ione,1788000,3078000,424.02
2012,Q1,1,3,Amador,Jackson,11135000,12841000,2791.52
2012,Q1,1,3,Amador,Plymouth,2278000,2712000,2736.62
2012,Q1,1,3,Amador,Sutter Creek,3902000,4384000,1769.16
2012,Q1,1,3,Butte,Biggs,323000,469000,276.53
2012,Q1,1,3,Butte,BUTTE COUNTY,456576000,613063000,2770.61
2012,Q1,1,3,Butte,Chico,301098000,368648000,4213.12
2012,Q1,1,3,Butte,Gridley,17840000,19136000,2909.97
2012,Q1,1,3,Butte,Oroville,64729000,74134000,4763.47
2012,Q1,1,3,Butte,Paradise,31139000,33954000,1298.58
2012,Q1,1,3,Calaveras,Angels Camp,12491000,13478000,3592.21
2012,Q1,1,3,Calaveras,CALAVERAS COUNTY,42121000,63596000,1418.28
2012,Q1,1,3,Colusa,Colusa,12156000,18748000,3098.84
2012,Q1,1,3,Colusa,COLUSA COUNTY,29637000,66505000,3066.15
2012,Q1,1,3,Colusa,Williams,10260000,11239000,2142.8
2012,Q1,1,3,Contra Costa,Antioch,195618000,214857000,2069.25
2012,Q1,1,3,Contra Costa,Brentwood,111062000,124101000,2360.45
2012,Q1,1,3,Contra Costa,Clayton,6340000,7018000,638.23
2012,Q1,1,3,Contra Costa,Concord,451613000,519894000,4219.71
2012,Q1,1,3,Contra Costa,CONTRA COSTA COUNTY,2283512000,3192698000,2997.5
2012,Q1,1,3,Contra Costa,Danville,94487000,107210000,2525.55
2012,Q1,1,3,Contra Costa,El Cerrito,61348000,65794000,2767.47
2012,Q1,1,3,Contra Costa,Hercules,21002000,33315000,1372.56
2012,Q1,1,3,Contra Costa,Lafayette,44924000,52822000,2186.43
2012,Q1,1,3,Contra Costa,Martinez,57874000,107267000,2961.13
2012,Q1,1,3,Contra Costa,Moraga,18373000,20648000,1278.35
2012,Q1,1,3,Contra Costa,Oakley,21774000,29369000,803.92
2012,Q1,1,3,Contra Costa,Orinda,16155000,19449000,1091.47
2012,Q1,1,3,Contra Costa,Pinole,63541000,66779000,3598.0
2012,Q1,1,3,Contra Costa,Pittsburg,101981000,131119000,2026.38
2012,Q1,1,3,Contra Costa,Pleasant Hill,123992000,140873000,4212.7
2012,Q1,1,3,Contra Costa,Richmond,210472000,270434000,2578.33
2012,Q1,1,3,Contra Costa,San Pablo,34974000,39450000,1355.43
2012,Q1,1,3,Contra Costa,San Ramon,125125000,182960000,2459.86
2012,Q1,1,3,Contra Costa,Walnut Creek,338353000,395031000,6055.69
2012,Q1,1,3,Del Norte,Crescent City,17987000,22816000,3071.2
2012,Q1,1,3,Del Norte,DEL NORTE COUNTY,33902000,48693000,1712.79
2012,Q1,1,3,El Dorado,EL DORADO COUNTY,281460000,389117000,2153.24
2012,Q1,1,3,El Dorado,Placerville,55464000,66657000,6428.48
2012,Q1,1,3,El Dorado,South Lake Tahoe,55464000,66913000,3135.12
2012,Q1,1,3,Fresno,Clovis,288655000,317033000,3214.98
2012,Q1,1,3,Fresno,Coalinga,15596000,20668000,1228.99
2012,Q1,1,3,Fresno,Firebaugh,7255000,16905000,2168.97
2012,Q1,1,3,Fresno,Fowler,12541000,26433000,4592.25
2012,Q1,1,3,Fresno,Fresno,1239894000,1576726000,3122.17
2012,Q1,1,3,Fresno,FRESNO COUNTY,1927438000,2808448000,2969.66
2012,Q1,1,3,Fresno,Huron,2794000,3217000,474.06
2012,Q1,1,3,Fresno,Kerman,21552000,28931000,2075.09
2012,Q1,1,3,Fresno,Kingsburg,15172000,21395000,1854.62
2012,Q1,1,3,Fresno,Mendota,7300000,11999000,1074.5
2012,Q1,1,3,Fresno,Orange Cove,3216000,3805000,408.3
2012,Q1,1,3,Fresno,Parlier,6688000,7766000,523.8
2012,Q1,1,3,Fresno,Reedley,27502000,35614000,1446.43
2012,Q1,1,3,Fresno,San Joaquin,1719000,6953000,1724.88
2012,Q1,1,3,Fresno,Sanger,32443000,38360000,1556.94
2012,Q1,1,3,Fresno,Selma,78930000,88238000,3725.16
2012,Q1,1,3,Glenn,GLENN COUNTY,39583000,68414000,2432.75
2012,Q1,1,3,Glenn,Orland,17092000,19935000,2643.54
2012,Q1,1,3,Glenn,Willows,17238000,20954000,3431.14
2012,Q1,1,3,Humboldt,Arcata,35943000,46172000,2600.94
2012,Q1,1,3,Humboldt,Blue Lake,126000,366000,291.63
2012,Q1,1,3,Humboldt,Eureka,147988000,178727000,6629.33
2012,Q1,1,3,Humboldt,Ferndale,1997000,2192000,1609.39
2012,Q1,1,3,Humboldt,Fortuna,23198000,28872000,2438.51
2012,Q1,1,3,Humboldt,HUMBOLDT COUNTY,284429000,383236000,2847.49
2012,Q1,1,3,Humboldt,Rio Dell,2642000,3676000,1099.28
2012,Q1,1,3,Humboldt,Trinidad,0,1859000,5107.14
2012,Q1,1,3,Imperial,Brawley,29625000,45535000,1788.14
2012,Q1,1,3,Imperial,Calexico,79037000,84559000,2138.94
2012,Q1,1,3,Imperial,Calipatria,1921000,2572000,322.3
2012,Q1,1,3,Imperial,El Centro,184088000,223490000,5150.01
2012,Q1,1,3,Imperial,Holtville,4056000,8716000,1440.89
2012,Q1,1,3,Imperial,Imperial,27885000,39065000,2544.45
2012,Q1,1,3,Imperial,IMPERIAL COUNTY,356664000,525088000,2959.22
2012,Q1,1,3,Imperial,Westmorland,0,3796000,1672.24
2012,Q1,1,3,Inyo,Bishop,28753000,42165000,10929.23
2012,Q1,1,3,Inyo,INYO COUNTY,48389000,79633000,4313.57
2012,Q1,1,3,Kern,Arvin,7872000,14189000,714.84
2012,Q1,1,3,Kern,Bakersfield,1070300000,1417621000,3999.15
2012,Q1,1,3,Kern,California City,6676000,6857000,517.11
2012,Q1,1,3,Kern,Delano,66484000,88511000,1701.97
2012,Q1,1,3,Kern,KERN COUNTY,1840155000,3485357000,4100.39
2012,Q1,1,3,Kern,Maricopa,0,618000,531.38
2012,Q1,1,3,Kern,Mc Farland,4542000,6613000,536.2
2012,Q1,1,3,Kern,Ridgecrest,55675000,60573000,2156.46
2012,Q1,1,3,Kern,Shafter,86228000,202880000,11984.87
2012,Q1,1,3,Kern,Taft,22189000,40202000,4514.03
2012,Q1,1,3,Kern,Tehachapi,42550000,44117000,3180.29
2012,Q1,1,3,Kern,Wasco,18836000,21875000,863.8
2012,Q1,1,3,Kings,Avenal,4477000,5496000,369.23
2012,Q1,1,3,Kings,Corcoran,10041000,20695000,876.12
2012,Q1,1,3,Kings,Hanford,149941000,177506000,3220.18
2012,Q1,1,3,Kings,KINGS COUNTY,219868000,316042000,2073.5
2012,Q1,1,3,Kings,Lemoore,25536000,36059000,1453.11
2012,Q1,1,3,Lake,Clearlake,25680000,27098000,1817.19
2012,Q1,1,3,Lake,LAKE COUNTY,84642000,115791000,1830.22
2012,Q1,1,3,Lake,Lakeport,22679000,25270000,5467.33
2012,Q1,1,3,Lassen,LASSEN COUNTY,34864000,53241000,1558.25
2012,Q1,1,3,Lassen,Susanville,23978000,25923000,1543.58
2012,Q1,1,3,Los Angeles,Agoura Hills,64408000,76198000,3732.81
2012,Q1,1,3,Los Angeles,Alhambra,250834000,278265000,3326.1
2012,Q1,1,3,Los Angeles,Arcadia,168875000,195560000,3458.42
2012,Q1,1,3,Los Angeles,Artesia,36717000,42395000,2554.83
2012,Q1,1,3,Los Angeles,Avalon,9406000,10271000,2717.19
2012,Q1,1,3,Los Angeles,Azusa,83078000,102184000,2191.94
2012,Q1,1,3,Los Angeles,Baldwin Park,102482000,131415000,1733.02
2012,Q1,1,3,Los Angeles,Bell,31300000,42531000,1194.45
2012,Q1,1,3,Los Angeles,Bell Gardens,47709000,52384000,1240.41
2012,Q1,1,3,Los Angeles,Bellflower,95745000,111164000,1445.43
2012,Q1,1,3,Los Angeles,Beverly Hills,431093000,520914000,15190.98
2012,Q1,1,3,Los Angeles,Bradbury,0,50000,46.94
2012,Q1,1,3,Los Angeles,Burbank,476922000,653643000,6259.32
2012,Q1,1,3,Los Angeles,Calabasas,75073000,123586000,5218.34
2012,Q1,1,3,Los Angeles,Carson,312115000,453024000,4933.39
2012,Q1,1,3,Los Angeles,Cerritos,435590000,524364000,10652.82
2012,Q1,1,3,Los Angeles,Claremont,65730000,72762000,2061.24
2012,Q1,1,3,Los Angeles,Commerce,169763000,376166000,29225.85
2012,Q1,1,3,Los Angeles,Compton,118287000,158721000,1635.32
2012,Q1,1,3,Los Angeles,Covina,145711000,164984000,3434.44
2012,Q1,1,3,Los Angeles,Cudahy,12815000,25761000,1078.18
2012,Q1,1,3,Los Angeles,Culver City,322370000,370174000,9490.66
2012,Q1,1,3,Los Angeles,Diamond Bar,63732000,75684000,1355.88
2012,Q1,1,3,Los Angeles,Downey,275158000,322322000,2872.71
2012,Q1,1,3,Los Angeles,Duarte,91214000,101573000,4743.96
2012,Q1,1,3,Los Angeles,El Monte,258998000,295497000,2594.08
2012,Q1,1,3,Los Angeles,El Segundo,126602000,219009000,13098.62
2012,Q1,1,3,Los Angeles,Gardena,147208000,184319000,3117.49
2012,Q1,1,3,Los Angeles,Glendale,503507000,626683000,3252.89
2012,Q1,1,3,Los Angeles,Glendora,139582000,154292000,3063.71
2012,Q1,1,3,Los Angeles,Hawaiian Gardens,14435000,15944000,1114.73
2012,Q1,1,3,Los Angeles,Hawthorne,233454000,272518000,3204.32
2012,Q1,1,3,Los Angeles,Hermosa Beach,47165000,52215000,2667.56
2012,Q1,1,3,Los Angeles,Hidden Hills,101000,163000,87.21
2012,Q1,1,3,Los Angeles,Huntington Park,103096000,127603000,2187.64
2012,Q1,1,3,Los Angeles,Industry,342889000,670540000,1537935.77
2012,Q1,1,3,Los Angeles,Inglewood,196017000,247651000,2238.69
2012,Q1,1,3,Los Angeles,Irwindale,28034000,71167000,50259.18
2012,Q1,1,3,Los Angeles,La Canada-Flintridge,42233000,47314000,2326.72
2012,Q1,1,3,Los Angeles,La Habra Heights,122000,868000,162.18
2012,Q1,1,3,Los Angeles,La Mirada,149502000,218061000,4477.91
2012,Q1,1,3,Los Angeles,La Puente,47725000,52610000,1315.67
2012,Q1,1,3,Los Angeles,La Verne,65322000,83807000,2663.83
2012,Q1,1,3,Los Angeles,Lakewood,247366000,263697000,3280.71
2012,Q1,1,3,Los Angeles,Lancaster,292343000,374955000,2375.74
2012,Q1,1,3,Los Angeles,Lawndale,48346000,55323000,1682.21
2012,Q1,1,3,Los Angeles,Lomita,33384000,37736000,1850.16
2012,Q1,1,3,Los Angeles,Long Beach,978272000,1268171000,2729.23
2012,Q1,1,3,Los Angeles,Los Angeles,7247959000,9516433000,2487.76
2012,Q1,1,3,Los Angeles,LOS ANGELES COUNTY,22389502000,31566450000,3193.48
2012,Q1,1,3,Los Angeles,Lynwood,64145000,73233000,1047.72
2012,Q1,1,3,Los Angeles,Malibu,45753000,51610000,4064.09
2012,Q1,1,3,Los Angeles,Manhattan Beach,153560000,204026000,5789.77
2012,Q1,1,3,Los Angeles,Maywood,21974000,27467000,999.81
2012,Q1,1,3,Los Angeles,Monrovia,141951000,181250000,4935.06
2012,Q1,1,3,Los Angeles,Montebello,168955000,223644000,3557.98
2012,Q1,1,3,Los Angeles,Monterey Park,77617000,97277000,1590.71
2012,Q1,1,3,Los Angeles,Norwalk,179352000,200877000,1900.19
2012,Q1,1,3,Los Angeles,Palmdale,309755000,332989000,2166.37
2012,Q1,1,3,Los Angeles,Palos Verdes Estates,1835000,3453000,255.47
2012,Q1,1,3,Los Angeles,Paramount,90701000,163424000,3005.88
2012,Q1,1,3,Los Angeles,Pasadena,548741000,670570000,4816.55
2012,Q1,1,3,Los Angeles,Pico Rivera,117504000,162122000,2566.52
2012,Q1,1,3,Los Angeles,Pomona,177829000,272810000,1819.33
2012,Q1,1,3,Los Angeles,Rancho Palos Verdes,22682000,40447000,965.39
2012,Q1,1,3,Los Angeles,Redondo Beach,186891000,206452000,3081.05
2012,Q1,1,3,Los Angeles,Rolling Hills,1000,71000,37.86
2012,Q1,1,3,Los Angeles,Rolling Hills Estates,22463000,24028000,2967.51
2012,Q1,1,3,Los Angeles,Rosemead,77571000,85423000,1576.88
2012,Q1,1,3,Los Angeles,San Dimas,86216000,120901000,3609.09
2012,Q1,1,3,Los Angeles,San Fernando,54414000,66343000,2793.15
2012,Q1,1,3,Los Angeles,San Gabriel,69130000,80209000,2008.94
2012,Q1,1,3,Los Angeles,San Marino,6162000,7669000,581.2
2012,Q1,1,3,Los Angeles,Santa Clarita,530887000,635904000,3583.66
2012,Q1,1,3,Los Angeles,Santa Fe Springs,119340000,487794000,29534.63
2012,Q1,1,3,Los Angeles,Santa Monica,536463000,698690000,7744.03
2012,Q1,1,3,Los Angeles,Sierra Madre,4931000,5438000,496.03
2012,Q1,1,3,Los Angeles,Signal Hill,209207000,251603000,22607.87
2012,Q1,1,3,Los Angeles,South El Monte,57915000,89081000,4412.13
2012,Q1,1,3,Los Angeles,South Gate,115970000,147773000,1566.71
2012,Q1,1,3,Los Angeles,South Pasadena,33815000,39227000,1524.85
2012,Q1,1,3,Los Angeles,Temple City,31320000,35178000,984.02
2012,Q1,1,3,Los Angeles,Torrance,675056000,870322000,5956.41
2012,Q1,1,3,Los Angeles,Vernon,15324000,96759000,806325.0
2012,Q1,1,3,Los Angeles,Walnut,30501000,41201000,1389.06
2012,Q1,1,3,Los Angeles,West Covina,268758000,297120000,2784.29
2012,Q1,1,3,Los Angeles,West Hollywood,238576000,275769000,7951.58
2012,Q1,1,3,Los Angeles,Westlake Village,58049000,73291000,8830.24
2012,Q1,1,3,Los Angeles,Whittier,145246000,173091000,2020.81
2012,Q1,1,3,Madera,Chowchilla,15206000,19635000,1102.03
2012,Q1,1,3,Madera,Madera,94515000,130671000,2090.26
2012,Q1,1,3,Madera,MADERA COUNTY,211526000,314080000,2065.31
2012,Q1,1,3,Marin,Belvedere,0,3397000,1625.35
2012,Q1,1,3,Marin,Corte Madera,92544000,112933000,12077.1
2012,Q1,1,3,Marin,Fairfax,9154000,10287000,1367.58
2012,Q1,1,3,Marin,Larkspur,36425000,43537000,3610.63
2012,Q1,1,3,Marin,MARIN COUNTY,747075000,957947000,3759.75
2012,Q1,1,3,Marin,Mill Valley,47158000,54288000,3830.65
2012,Q1,1,3,Marin,Novato,138061000,158418000,3020.53
2012,Q1,1,3,Marin,Ross,351000,676000,276.7
2012,Q1,1,3,Marin,San Anselmo,19484000,21276000,1706.44
2012,Q1,1,3,Marin,San Rafael,285107000,352658000,6048.5
2012,Q1,1,3,Marin,Sausalito,23105000,28063000,3931.49
2012,Q1,1,3,Marin,Tiburon,5718000,7522000,830.33
2012,Q1,1,3,Mariposa,MARIPOSA COUNTY,13492000,28700000,1620.0
2012,Q1,1,3,Mendocino,Fort Bragg,25887000,30403000,4190.62
2012,Q1,1,3,Mendocino,MENDOCINO COUNTY,204395000,265956000,3036.99
2012,Q1,1,3,Mendocino,Point Arena,1416000,1539000,3450.67
2012,Q1,1,3,Mendocino,Ukiah,81607000,90377000,5662.71
2012,Q1,1,3,Mendocino,Willits,25604000,29933000,6162.85
2012,Q1,1,3,Merced,Atwater,46288000,56774000,1987.32
2012,Q1,1,3,Merced,Dos Palos,3054000,7336000,1474.57
2012,Q1,1,3,Merced,Gustine,2964000,3575000,644.37
2012,Q1,1,3,Merced,Livingston,28041000,30355000,2271.4
2012,Q1,1,3,Merced,Los Banos,56860000,65934000,1804.13
2012,Q1,1,3,Merced,Merced,190870000,222315000,2802.47
2012,Q1,1,3,Merced,MERCED COUNTY,421059000,584528000,2259.16
2012,Q1,1,3,Modoc,Alturas,6365000,10413000,3753.78
2012,Q1,1,3,Modoc,MODOC COUNTY,7912000,20295000,2121.57
2012,Q1,1,3,Mono,Mammoth Lakes,35156000,41451000,5020.1
2012,Q1,1,3,Mono,MONO COUNTY,38794000,57907000,4023.83
2012,Q1,1,3,Monterey,Carmel,34708000,37298000,9911.77
2012,Q1,1,3,Monterey,Del Rey Oaks,5823000,6349000,3866.62
2012,Q1,1,3,Monterey,Gonzales,4727000,11501000,1390.85
2012,Q1,1,3,Monterey,Greenfield,9511000,12920000,782.55
2012,Q1,1,3,Monterey,King City,15692000,23189000,1779.93
2012,Q1,1,3,Monterey,Marina,37679000,40620000,2031.4
2012,Q1,1,3,Monterey,Monterey,116778000,150443000,5286.12
2012,Q1,1,3,Monterey,MONTEREY COUNTY,864395000,1222883000,2907.0
2012,Q1,1,3,Monterey,Pacific Grove,25319000,28734000,1888.03
2012,Q1,1,3,Monterey,Salinas,361053000,452555000,2969.5
2012,Q1,1,3,Monterey,Sand City,42026000,47596000,141234.42
2012,Q1,1,3,Monterey,Seaside,94856000,107201000,3232.84
2012,Q1,1,3,Monterey,Soledad,12859000,14052000,535.53
2012,Q1,1,3,Napa,American Canyon,37009000,42699000,2155.53
2012,Q1,1,3,Napa,Calistoga,11624000,17829000,3428.65
2012,Q1,1,3,Napa,Napa,215998000,251764000,3235.83
2012,Q1,1,3,Napa,NAPA COUNTY,350748000,594252000,4298.23
2012,Q1,1,3,Napa,St. Helena,25576000,41753000,7106.89
2012,Q1,1,3,Napa,Yountville,13851000,16738000,5581.19
2012,Q1,1,3,Nevada,Grass Valley,82168000,97273000,7696.86
2012,Q1,1,3,Nevada,Nevada City,11128000,17966000,5867.4
2012,Q1,1,3,Nevada,NEVADA COUNTY,167217000,240759000,2477.4
2012,Q1,1,3,Nevada,Truckee,43779000,51343000,3225.46
2012,Q1,1,3,Orange,Aliso Viejo,81356000,93545000,1909.54
2012,Q1,1,3,Orange,Anaheim,755030000,1292558000,3759.69
2012,Q1,1,3,Orange,Brea,261504000,366600000,8956.31
2012,Q1,1,3,Orange,Buena Park,440390000,516082000,6335.4
2012,Q1,1,3,Orange,Costa Mesa,775339000,921783000,8322.57
2012,Q1,1,3,Orange,Cypress,165656000,234127000,4850.06
2012,Q1,1,3,Orange,Dana Point,66159000,91472000,2716.96
2012,Q1,1,3,Orange,Fountain Valley,203795000,232613000,4167.94
2012,Q1,1,3,Orange,Fullerton,305895000,398008000,2895.0
2012,Q1,1,3,Orange,Garden Grove,362053000,422899000,2449.48
2012,Q1,1,3,Orange,Huntington Beach,502019000,648475000,3368.28
2012,Q1,1,3,Orange,Irvine,682843000,1083437000,4842.63
2012,Q1,1,3,Orange,La Habra,157655000,183284000,3011.02
2012,Q1,1,3,Orange,La Palma,107162000,123446000,7862.8
2012,Q1,1,3,Orange,Laguna Beach,65353000,85763000,3734.34
2012,Q1,1,3,Orange,Laguna Hills,88153000,106956000,3493.23
2012,Q1,1,3,Orange,Laguna Niguel,196617000,223046000,3502.0
2012,Q1,1,3,Orange,Laguna Woods,18333000,19736000,1208.27
2012,Q1,1,3,Orange,Lake Forest,197789000,275847000,3534.86
2012,Q1,1,3,Orange,Los Alamitos,36697000,52812000,4569.69
2012,Q1,1,3,Orange,Mission Viejo,278341000,330902000,3512.9
2012,Q1,1,3,Orange,Newport Beach,427899000,579022000,6733.59
2012,Q1,1,3,Orange,Orange,470415000,729163000,5283.4
2012,Q1,1,3,Orange,ORANGE COUNTY,8819679000,12714789000,4160.88
2012,Q1,1,3,Orange,Placentia,73620000,111649000,2185.59
2012,Q1,1,3,Orange,Rancho Santa Margarita,97129000,120332000,2492.48
2012,Q1,1,3,Orange,San Clemente,125408000,147634000,2299.3
2012,Q1,1,3,Orange,San Juan Capistrano,129737000,149956000,4281.76
2012,Q1,1,3,Orange,Santa Ana,598152000,824471000,2515.69
2012,Q1,1,3,Orange,Seal Beach,68192000,111068000,4560.56
2012,Q1,1,3,Orange,Stanton,60606000,75214000,1953.71
2012,Q1,1,3,Orange,Tustin,371949000,433973000,5667.88
2012,Q1,1,3,Orange,Villa Park,3511000,3837000,653.99
2012,Q1,1,3,Orange,Westminster,251905000,278383000,3070.05
2012,Q1,1,3,Orange,Yorba Linda,95869000,117888000,1792.23
2012,Q1,1,3,Placer,Auburn,88066000,99812000,7411.04
2012,Q1,1,3,Placer,Colfax,8599000,11548000,5841.17
2012,Q1,1,3,Placer,Lincoln,49117000,57251000,1313.94
2012,Q1,1,3,Placer,Loomis,9083000,16559000,2547.53
2012,Q1,1,3,Placer,PLACER COUNTY,1270489000,1592012000,4480.4
2012,Q1,1,3,Placer,Rocklin,123843000,153617000,2635.16
2012,Q1,1,3,Placer,Roseville,763190000,862059000,7062.58
2012,Q1,1,3,Plumas,PLUMAS COUNTY,18602000,37969000,1925.6
2012,Q1,1,3,Plumas,Portola,2154000,2981000,1454.14
2012,Q1,1,3,Riverside,Banning,36587000,40669000,1357.21
2012,Q1,1,3,Riverside,Beaumont,72289000,78416000,2018.37
2012,Q1,1,3,Riverside,Blythe,33595000,41274000,2023.23
2012,Q1,1,3,Riverside,Calimesa,13616000,14609000,1826.58
2012,Q1,1,3,Riverside,Canyon Lake,2990000,3267000,305.64
2012,Q1,1,3,Riverside,Cathedral City,146198000,167792000,3229.75
2012,Q1,1,3,Riverside,Coachella,58975000,77435000,1847.91
2012,Q1,1,3,Riverside,Corona,416700000,654355000,4234.75
2012,Q1,1,3,Riverside,Desert Hot Springs,30489000,32773000,1185.79
2012,Q1,1,3,Riverside,Eastvale,61897000,98862000,1778.02
2012,Q1,1,3,Riverside,Hemet,191038000,213226000,2662.36
2012,Q1,1,3,Riverside,Indian Wells,14371000,36918000,7332.27
2012,Q1,1,3,Riverside,Indio,150395000,179636000,2301.1
2012,Q1,1,3,Riverside,Jurupa Valley,109339000,160717000,1666.22
2012,Q1,1,3,Riverside,La Quinta,177029000,201397000,5289.48
2012,Q1,1,3,Riverside,Lake Elsinore,141722000,157695000,2974.03
2012,Q1,1,3,Riverside,Menifee,98846000,106320000,1319.28
2012,Q1,1,3,Riverside,Moreno Valley,282729000,302586000,1539.91
2012,Q1,1,3,Riverside,Murrieta,216774000,245056000,2334.2
2012,Q1,1,3,Riverside,Norco,86528000,100611000,3719.03
2012,Q1,1,3,Riverside,Palm Desert,354541000,414262000,8373.83
2012,Q1,1,3,Riverside,Palm Springs,197059000,270670000,5977.82
2012,Q1,1,3,Riverside,Perris,97063000,145417000,2072.05
2012,Q1,1,3,Riverside,Rancho Mirage,86964000,113125000,6462.8
2012,Q1,1,3,Riverside,Riverside,797457000,987828000,3201.92
2012,Q1,1,3,Riverside,RIVERSIDE COUNTY,4883652000,6583182000,2955.31
2012,Q1,1,3,Riverside,San Jacinto,43616000,49302000,1100.41
2012,Q1,1,3,Riverside,Temecula,452443000,593121000,5753.31
2012,Q1,1,3,Riverside,Wildomar,27618000,29621000,905.31
2012,Q1,1,3,Sacramento,Citrus Heights,210059000,224272000,2673.69
2012,Q1,1,3,Sacramento,Elk Grove,330992000,374999000,2404.81
2012,Q1,1,3,Sacramento,Folsom,302884000,327160000,4498.59
2012,Q1,1,3,Sacramento,Galt,23818000,30208000,1254.69
